artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity
LUCKI,13hKgjokFSb4ge6OKkwDYz,Root of All,0.557,0.857,134400,0.367,0.00128,3,0.299,-11.645,0,0.431,149.97799999999998,4,0.556,39
Lucas & Steve,1WU93pZQ3WBHNPZj4zHby8,You Don't Have To Like It,0.21,0.618,177110,0.591,0.0,8,0.225,-7.095,1,0.0561,124.003,4,0.145,51
Hippie Sabotage,64GHD4rVdfui2nGfyYErjY,I Found You,0.8109999999999999,0.598,199547,0.317,0.433,11,0.135,-10.463,0,0.168,77.01,4,0.186,48
Chrisette Michele,0q83lyHdUn2GNVpSD88e1f,She Won,0.0173,0.642,225281,0.795,0.0002029999999999,10,0.1169999999999999,-5.455,0,0.249,174.053,4,0.595,30
Hyphen Hyphen,1cwfO3qf1lA8ymhue2efBq,KND,0.0501,0.7609999999999999,234707,0.5770000000000001,0.0344,1,0.102,-6.77,1,0.0348,87.49600000000001,4,0.612,41
Krewella,1vn7Y9dR0e6i58R71yccG9,New World ft. Vava,0.0233,0.66,162030,0.772,0.0,6,0.104,-4.293,0,0.0813,163.101,4,0.555,47
Win and Woo,614QBKcsT5VuIrHS6Z7Nf1,Chasing Tail,0.0386,0.773,186375,0.536,0.0,8,0.0847,-6.424,1,0.172,159.965,4,0.5579999999999999,35
Big Buzzy,15WJTu19WBHc1YVU4pHGmw,Han Feizi Early Snippet,0.000571,0.77,86035,0.271,0.802,1,0.088,-14.478,1,0.179,144.099,4,0.377,0
don C,0x4AlU9uu5iFf3S1DoDdpZ,downtown blazin',0.32,0.831,78511,0.211,0.927,1,0.107,-5.695,1,0.157,170.06400000000002,4,0.77,20
Ronny J,5ekb1lSHS11V8WiKQg4XR4,Snakes (feat. Wifisfuneral),0.133,0.86,154466,0.8029999999999999,0.0,1,0.113,-4.171,1,0.33,159.981,4,0.632,41
Pennywise,1n57HkmchLkl77h1FUa6GJ,All The Ways U Can Die,0.0006349999999999,0.46,188627,0.935,0.0153,0,0.133,-3.89,1,0.046,96.323,4,0.591,35
W&W,244w7BpXC62Dc5dAtQryAv,God Is A Girl,0.00128,0.528,194483,0.884,0.000273,0,0.0952,-5.144,0,0.037,145.033,4,0.254,55
Dustin O'Halloran,79A3JRycNsrMUhNABchc1m,The Ride Is Here,0.976,0.475,97120,0.149,0.922,2,0.109,-22.398000000000003,0,0.0613,119.77,3,0.0641,15
Dustin O'Halloran,4zfs7akEJEjs5QZKdV3uV8,Opening,0.938,0.546,143840,0.262,0.877,9,0.11,-17.78,0,0.0321,125.104,4,0.122,25
Dustin O'Halloran,7y8595d9TmTTqLZE1ZrVio,Interrogation,0.947,0.2189999999999999,110480,0.0205,0.867,7,0.113,-29.186,0,0.0447,138.702,4,0.102,18
P-Lo,5tcfvFZzka79EAoekcuusU,samesquad,0.0146,0.918,151054,0.419,4.67e-06,7,0.195,-9.129,0,0.104,96.036,4,0.7559999999999999,38
Dustin O'Halloran,4uRsJwWvt8OzpRl2eVPpPP,Lose the Police,0.266,0.392,208693,0.236,0.8220000000000001,2,0.119,-21.232,0,0.0334,91.685,4,0.0447,16
Dustin O'Halloran,5Z8iPsVKb1rdDLPGPiPhev,Nelly's Theme,0.993,0.352,113093,0.0661,0.946,0,0.0957,-26.633000000000003,1,0.0455,91.589,3,0.1689999999999999,17
Dustin O'Halloran,281M0wYuitKqVcU1tvNEbW,Nelly's Flashback,0.921,0.222,147067,0.165,0.882,5,0.0668,-15.089,1,0.0374,69.729,5,0.037,14
Dustin O'Halloran,3jxIKH6yKaAIfngUivgk4p,Dylan,0.969,0.3429999999999999,95773,0.08,0.835,11,0.0858,-22.312,0,0.037,119.667,3,0.0396,14
Dustin O'Halloran,21ZZale3ygbP9GC4xfjdDQ,Jody,0.872,0.0966,170707,0.12,0.954,11,0.0911,-24.955,0,0.0444,171.935,3,0.0354,14
Dustin O'Halloran,5raPWQUDDgCItk7tj95bA0,A Rush to the Station,0.7070000000000001,0.408,176000,0.1639999999999999,0.871,3,0.115,-19.212,0,0.04,155.844,3,0.0887,15
Dustin O'Halloran,0qFtCNOA8IDJbySmB6OIgF,Suspicions,0.0571,0.264,76693,0.0435,0.74,3,0.162,-25.258000000000003,1,0.0402,80.196,4,0.105,13
Dustin O'Halloran,51tuxNP1cnxdJgyWD7rOl7,About to Go Down,0.016,0.247,267213,0.489,0.892,5,0.125,-14.086,1,0.0494,102.057,4,0.0397,13
Dustin O'Halloran,2WtKxTO4TnBL6v07rxIibK,Melon's Story,0.987,0.0764,158867,0.00834,0.774,9,0.104,-35.155,0,0.0487,79.575,4,0.0578,22
Dustin O'Halloran,09Vo7uaP6mCOgUVdZYeHAX,Unfolding / Reconstruction,0.939,0.155,136453,0.0355,0.915,3,0.127,-24.346,0,0.0405,81.255,1,0.0564,13
Dustin O'Halloran,5QP2ZUxBGji5vGBMQfJ1Pv,I Can't Be Here Forever,0.924,0.237,136320,0.0874,0.8420000000000001,9,0.0985,-24.666,0,0.0372,143.07299999999998,4,0.05,13
Dustin O'Halloran,64khecJbeCgTyRRQIlBnEf,Asleep in the Car,0.447,0.149,85093,0.039,0.662,1,0.111,-29.343000000000004,1,0.0617,71.923,3,0.0378,13
Dustin O'Halloran,1NaEMQCgcZeLUcSghR9pAE,I Need You to Come,0.775,0.133,268880,0.201,0.93,9,0.106,-18.098,0,0.0451,71.407,3,0.0342,12
Dustin O'Halloran,3hd5cNwrbuseFcQAQcEyKo,Wake Up,0.943,0.3979999999999999,55493,0.0633,0.812,1,0.245,-24.945,0,0.0532,119.731,3,0.0527,11
Dustin O'Halloran,7G4cCoxVm4y9GZ6UfYDFOp,Parking Lot,0.856,0.411,116067,0.11,0.903,1,0.0997,-21.716,0,0.0418,120.102,3,0.0394,12
Dustin O'Halloran,3tLL4OIuO82gkVcTvK0aMr,Don't Use the Camera,0.8859999999999999,0.225,170693,0.1009999999999999,0.94,11,0.0985,-23.336,0,0.0369,118.899,4,0.0368,12
Dustin O'Halloran,1AOZJ1jSuPuR9kJRJk0dju,55K,0.7879999999999999,0.369,97600,0.655,0.954,7,0.0837,-13.374,0,0.0455,89.412,4,0.34,12
SUPER JUNIOR,3BmNUNiHejhTl6h7EedY1i,Super Duper,0.0118,0.648,194333,0.917,0.0,1,0.141,-3.4930000000000003,0,0.139,134.993,4,0.762,37
Dani J,4M1sjlIBYj9c8zJuBQ5xCX,La Última Noche,0.363,0.593,242090,0.758,0.0,8,0.2339999999999999,-5.93,0,0.038,139.79399999999998,4,0.826,47
Dustin O'Halloran,41ICA48PmUMgqM3d6vndyQ,I Know Where She Is,0.7190000000000001,0.258,291880,0.303,0.8220000000000001,2,0.144,-16.654,1,0.0392,92.054,4,0.0475,12
Clean Bandit,1drBZb13liRJVb9lnE0rGf,I Miss You (feat. Julia Michaels) - DRAM Remix,0.187,0.753,205578,0.488,5.87e-06,0,0.118,-8.961,0,0.0452,104.97,4,0.5920000000000001,38
Trae Tha Truth,5Nxu7ottoPwJFP4eTiTqDs,Better Dayz (feat. T.I. & Rara),0.0591,0.659,201770,0.928,1.99e-06,1,0.0524,-6.082000000000001,1,0.1689999999999999,80.009,4,0.614,31
Launder,4JaC13AC1GVXWvBWNoirE6,Keep You Close,0.104,0.603,222597,0.736,0.309,2,0.0987,-8.599,1,0.0301,117.029,4,0.534,33
Ennio Morricone,4HtkcKzgalu9jGwEoiTdk3,"The Ecstasy of Gold (From ""The Good, the Bad and the Ugly"")",0.715,0.138,203067,0.484,0.523,0,0.0602,-12.945,1,0.0501,99.852,4,0.102,40
Sleeping At Last,1PzEeeKKYx1z4xWRtQ15MZ,"January 31, 2018: Super Blue Blood Moon",0.984,0.239,143068,0.209,0.8440000000000001,0,0.0605,-16.935,1,0.0396,75.797,1,0.124,38
Kim Sung Kyu,43XoCUsEd3Z0PiwDu4t3Nl,True Love,0.121,0.685,219893,0.584,0.0,5,0.157,-6.254,1,0.0402,90.014,4,0.58,39
Ennio Morricone,5JDzxpuVUsaDpKY6DCwEwu,"The Good, the Bad and the Ugly (From ""The Good, the Bad and the Ugly"")",0.6779999999999999,0.337,162387,0.7070000000000001,0.8959999999999999,0,0.1159999999999999,-12.144,1,0.0734,124.629,4,0.0777,39
Ennio Morricone,2nuetyJ5jdu5R0Gz02sIaE,"A Fistful of Dollars - Main Theme (From ""A Fistful of Dollars - Per un pugno di dollari"")",0.633,0.439,178173,0.341,0.813,2,0.119,-12.199000000000002,0,0.0357,115.513,4,0.44,46
Stitches,3NtrCGlZTwax8jLY1wnvAG,One Step over the Ledge,0.3289999999999999,0.853,202971,0.599,0.0,7,0.0961,-10.071,1,0.238,110.042,4,0.723,38
Bear McCreary,5spc9JVbY13Gbhvf69ae6v,Lullaby of the Giants,0.903,0.0615,223867,0.184,0.893,9,0.0978,-21.515,1,0.0444,63.104,4,0.0384,47
Trent Stark,1xvX6MDbd07ixyoO9ycfdj,Mvtte Blvck (Remix),0.0604,0.6990000000000001,185600,0.8440000000000001,0.0,2,0.0856,-5.647,1,0.26,150.10399999999998,3,0.5579999999999999,2
Ennio Morricone,2SBooLMLX2RsaEm0zBJVaG,"The Sundown - Il tramonto (From ""The Good, the Bad and the Ugly"")",0.969,0.276,78187,0.151,0.963,4,0.106,-20.441,0,0.0344,113.23,5,0.216,34
TesseracT,1dMabx7tqxUpeDYQAu8c7S,The Arrow,0.5589999999999999,0.415,157019,0.295,0.00737,3,0.184,-11.879,0,0.0316,93.945,3,0.0847,39
Slushii,5vGYPrBSEAPsZZkxwnTRkB,Where I'm At,0.336,0.762,237595,0.958,9.04e-06,5,0.0697,-1.953,0,0.2269999999999999,149.885,4,0.0924,28
Stitches,74cJUStq3xtntgTif0g5PU,Crime Rate,0.214,0.895,131344,0.659,0.0,5,0.0785,-8.673,0,0.35,140.04,4,0.525,35
Ennio Morricone,1H7wYsRa2crahZbuFZ3i5C,"Watch Chimes (From ""For a Few Dollars More"")",0.8220000000000001,0.405,73493,0.125,0.929,7,0.122,-13.708,0,0.0329,100.087,4,0.0636,42
Ennio Morricone,14iOW57rSBUS5HRwfPzoyn,"Once Upon a Time in the West (From ""Once Upon a Time in the West"")",0.984,0.143,191493,0.14,0.62,2,0.11,-12.558,1,0.034,88.088,4,0.0528,39
Ennio Morricone,3Jt6N0Mzd2j6AYvJnhMleu,"For a Few Dollars More (From ""For a Few Dollars More"")",0.851,0.3929999999999999,230000,0.815,0.437,10,0.1159999999999999,-9.605,0,0.1689999999999999,120.501,4,0.22,43
Ezra Jordan,654FxY36y0lK5BNEnQ0Bg4,Lonely Now,0.249,0.721,212864,0.561,0.0,10,0.1369999999999999,-7.396,0,0.0273,97.033,4,0.61,40
Rocío Dúrcal,0DJ63jY4i2AnpXuICK5BEj,El Destino,0.449,0.626,283787,0.367,0.0,2,0.151,-9.142,1,0.0234,91.138,4,0.519,21
RuPaul,1YY7VRkGYAeR9KTEGWoFnk,SITTING ON A SECRET,0.0637,0.878,132879,0.888,0.0,11,0.3979999999999999,-3.829,1,0.257,112.983,4,0.7929999999999999,45
Fame on Fire,0gXrOtcww1tzatU4SJDb4c,Sad!,0.000967,0.5329999999999999,169600,0.888,0.0,11,0.0934,-3.683,0,0.0505,74.99600000000001,4,0.24,48
Ennio Morricone,1QfbxiW7sA8S3dImeyEPT6,"A Fistful of Dynamite (From ""A Fistful of Dynamite / Giù la testa"")",0.8270000000000001,0.133,277293,0.395,0.407,2,0.162,-13.587,1,0.0388,176.451,3,0.198,41
Ennio Morricone,35iN9LQ6cjZyHTC7fbspW9,"The Trio (From ""The Good, the Bad and the Ugly"")",0.2239999999999999,0.178,434387,0.5720000000000001,0.8170000000000001,2,0.1889999999999999,-4.735,0,0.0326,94.197,4,0.147,37
SKYGGE,67RlDg03UBf4TIVZOXYeQK,Cryyyy,0.511,0.517,187853,0.701,0.643,7,0.106,-8.362,0,0.0415,93.803,4,0.0799,18
Cazzu,5EYEhlMQgHYDKFrYdhkU8i,Hello Bitche$ - Remix,0.163,0.8490000000000001,240013,0.722,3.91e-05,8,0.1009999999999999,-3.923,1,0.0803,147.97799999999998,4,0.621,51
Ennio Morricone,5CrO5YWbHwnQcgIPt5jZSJ,"The Wild Horde (From ""My Name is Nobody"")",0.293,0.367,161440,0.52,0.0144,9,0.119,-10.0,0,0.0323,107.947,4,0.418,35
Ennio Morricone,7MQJOK2zAbrqKygEDPWfwG,"Man with a Harmonica (From ""Once Upon a Time in the West"")",0.77,0.138,209880,0.264,0.539,9,0.1009999999999999,-13.996,0,0.0375,67.919,3,0.0375,43
Ennio Morricone,3WySGomfHajTtIG8mUyD5W,"A Fistful of Dollars (From ""A Fistful of Dollars"") - Prima",0.644,0.195,109400,0.25,0.873,2,0.1159999999999999,-12.725,0,0.0348,173.687,3,0.251,36
Ennio Morricone,5vuz865ocrQw91aCcfSayG,"The Strong - Il forte (From ""The Good, the Bad and the Ugly"")",0.8959999999999999,0.123,144013,0.248,0.898,3,0.0897,-13.121,1,0.032,149.181,3,0.0453,32
Ennio Morricone,4ecwtroIeehyIv9rGlqWuT,"Farewell Cheyenne (From ""Once Upon a Time in the West"")",0.972,0.79,157813,0.223,0.505,4,0.121,-12.125,0,0.0419,92.558,4,0.633,40
The Drums,6zbvdR0rxPENY3l2N3SoYu,Meet Me In Mexico,0.00105,0.531,228161,0.8740000000000001,0.253,0,0.102,-6.457000000000001,1,0.0404,169.93,4,0.862,45
Pennywise,2hlU7svARgE5keXfXUzDNW,Listen,0.0008,0.482,103680,0.975,0.00119,1,0.513,-4.034,1,0.0822,100.105,4,0.4479999999999999,32
Pennywise,1nVeadLoBMq7f1HAcqwYHE,Something New,0.0035,0.547,133680,0.957,0.00717,7,0.42,-3.365,1,0.0632,93.071,4,0.628,32
Ennio Morricone,4C2fcQsThImWy3eQTFTpAT,"My Name is Nobody (From ""My Name is Nobody"")",0.00813,0.619,191080,0.547,0.6890000000000001,2,0.0837,-6.466,1,0.0274,111.604,4,0.244,35
Ennio Morricone,6qMQIKAkVoZ0qvIZtfSux4,"Jill (From ""Once Upon a Time in the West"")",0.723,0.206,107200,0.0498,0.0662,2,0.111,-25.675,1,0.0424,85.329,4,0.0392,31
Ennio Morricone,7zAIg7ee0xahys5C6FiCoQ,"My Fault? (From ""My Name is Nobody"")",0.0821,0.327,288747,0.3329999999999999,0.705,9,0.0707,-13.535,1,0.0384,73.02199999999999,3,0.166,31
Ennio Morricone,4zWdtSMsQ3JrNMYONe3prn,"Chapel Shootout (From ""For a Few Dollars More"")",0.8390000000000001,0.148,136653,0.643,0.7390000000000001,1,0.55,-9.679,1,0.128,79.536,4,0.251,31
Ennio Morricone,1zoGwTyKiwkZv1Vhq9RJ2p,"Chase - Inseguimento (From ""The Good, the Bad and the Ugly"")",0.932,0.376,147387,0.409,0.773,0,0.104,-11.219,1,0.0384,112.899,4,0.121,31
Ennio Morricone,7okinro00iVJIBg5elK6Z7,"Final Duel (From ""Once Upon a Time in the West"")",0.5539999999999999,0.18,215027,0.3339999999999999,0.363,9,0.0739,-11.303,0,0.0376,138.862,4,0.0358,32
WhoMadeWho,1UglHGkDf43W58XZKdnqbE,Dynasty,0.0322,0.626,201571,0.581,0.00159,9,0.146,-7.017,0,0.0335,118.002,4,0.261,48
Haulm,5NwmWid6RwX7JSnrqc5dH5,Work for Us,0.685,0.284,321818,0.452,0.887,5,0.0563,-10.499,1,0.0491,132.001,4,0.0357,14
Datsik,5FOcfMWnz34WbTjDHAbLrM,Pressure Plates,0.00815,0.611,275200,0.922,0.133,6,0.245,-3.075,0,0.0438,150.019,4,0.0432,41
Nook,6fFjuIUj8K7OtFAkgSQ6VP,Dreadz n Bread (Remix),0.0606,0.745,181368,0.654,0.0,11,0.1639999999999999,-6.653,1,0.2739999999999999,90.079,4,0.247,33
Rudimental,1kgL8IliigJFgHSdROHAlz,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen) - Live from Abbey Road Studios",0.162,0.659,220806,0.484,0.0,0,0.276,-8.385,1,0.0366,91.797,4,0.617,44
Ennio Morricone,4BJGwIowbLxCG7wrcfdSko,"Good Luck, Jack (From ""My Name is Nobody"")",0.974,0.163,306600,0.142,0.746,7,0.0969999999999999,-16.836,1,0.0374,134.286,3,0.0342,30
Ennio Morricone,0TZn2VKo8hU44Lud14sqDI,"To El Paso (From ""For a Few Dollars More"")",0.924,0.486,53893,0.949,0.8109999999999999,3,0.27,-7.146,0,0.297,126.114,4,0.1669999999999999,31
Ennio Morricone,13VdvY9FnGKQtrbf5po82V,"Cavalcata (From ""A Fistful of Dollars"")",0.469,0.345,208733,0.677,0.8,9,0.084,-1.857,0,0.0364,123.069,4,0.3779999999999999,31
Ennio Morricone,6JAMUYJqOcMkfRnrqbnEC0,"The Bird's Tale (From ""My Name is Nobody"")",0.7659999999999999,0.127,108560,0.142,0.846,2,0.0958,-20.748,1,0.0409999999999999,69.41,4,0.124,29
Ennio Morricone,0uEOx8sXFPat0OUI60gJEh,"The Story of a Soldier - La storia di un soldato (From ""The Good, the Bad and the Ugly"")",0.8079999999999999,0.183,334107,0.327,0.416,2,0.173,-11.601,1,0.0306,78.203,3,0.111,30
Ennio Morricone,7qcMFZmnUzX7z3TG1L8Ad0,"Father Ramirez (From ""The Good, the Bad and the Ugly"")",0.961,0.395,160027,0.192,0.94,0,0.0636,-13.492,1,0.0274,66.074,4,0.136,29
Ennio Morricone,1GS4Fi6JZsLV3ncgEHVmpl,"Two Against Five - Due contro cinque (From ""The Good, the Bad and the Ugly"")",0.931,0.422,227467,0.2269999999999999,0.41,2,0.109,-15.34,0,0.0922,125.201,3,0.0747,28
Ennio Morricone,3kMtEEXEIeicGzynG2eaXJ,"Prison Break (From ""For a Few Dollars More"")",0.957,0.42,161893,0.239,0.476,1,0.1,-19.709,1,0.201,82.713,3,0.364,28
Ennio Morricone,4AKQUC1SofGIzLJ8vsakVi,"My Name is Nobody (From ""My Name is Nobody"") - Version 2",0.0101,0.626,142840,0.407,0.907,2,0.3779999999999999,-11.327,1,0.0272,107.04,4,0.482,29
Ennio Morricone,5G5CoiQK8uOKABWwJTkw4s,"A Dimly Little Room (From ""Once Upon a Time in the West"")",0.991,0.0651,307920,0.0258,0.945,2,0.107,-33.128,1,0.0454,58.999,3,0.0379,29
Manuel Boltano,7rdsrlm4lOqNlnlE4RetEy,Serenity,0.977,0.7879999999999999,177982,0.0241,0.537,11,0.155,-15.477,0,0.493,135.804,1,0.4589999999999999,33
Band of Horses,3kodZApJaGmtZxw9gEpFki,Into My Arms,0.979,0.54,258187,0.186,0.036,0,0.107,-10.167,1,0.0279999999999999,92.186,4,0.0751,52
Enesse,5T0jt9h6aQWVeYggysnUDG,Focused,0.7909999999999999,0.419,186166,0.324,0.0,7,0.4539999999999999,-8.886000000000001,1,0.0473,148.50799999999998,3,0.355,41
Anna Leone,2jEeajNK4i658NEy0O4706,Wandered Away,0.427,0.196,225640,0.425,0.0018399999999999,5,0.0974,-12.218,1,0.0409,176.426,3,0.178,50
AllBlack,0rhwoI1WTSuXNQSdXOUnkt,Road Run (feat. Shoreline Mafia),0.0148,0.843,200494,0.564,3.72e-06,1,0.139,-8.494,1,0.201,101.009,4,0.322,53
Doobie,6LwABdF9KjfveV5Ef3FUQP,When the Drugs Work,0.1009999999999999,0.86,132548,0.45,0.0,11,0.182,-11.727,0,0.545,80.046,4,0.308,40
Phresher,3JQKXhJAkv6L9Fu9xYfO8f,Teamwork (feat. Philthy Rich & Derez Deshon),0.359,0.41,294661,0.753,0.0,8,0.475,-4.0,1,0.183,135.181,4,0.304,36
Stitches,7kjB3SUtYteeTEXRWgbOQu,Nothing Is Promised,0.174,0.787,181786,0.706,0.0,2,0.143,-4.861000000000001,1,0.324,139.92700000000002,4,0.265,32
Skooly,4ikrH6JfyMWhspkU8MH9Rb,White Balenciaga,0.23,0.5760000000000001,166587,0.72,0.0,2,0.1159999999999999,-3.792,0,0.198,149.905,4,0.377,29
Jay Menez,5VJWIU24bvYZtFzhbG2bg0,La Cabaña,0.301,0.7559999999999999,236026,0.723,8.39e-06,9,0.103,-5.111000000000001,0,0.0744,119.997,4,0.633,37
TrapstarBeats,6Wc4l7bO3XIrnDCEwS0qRV,Been Getting Money,0.0975,0.887,97411,0.514,0.963,6,0.11,-15.216,0,0.228,129.988,5,0.684,0
Loso Loaded,0lvpoanzfkurYVD6uxXMrM,On Deck (feat. PnB Rock),0.132,0.8240000000000001,205505,0.452,0.0,9,0.109,-9.948,1,0.272,130.03799999999998,4,0.105,29
Limitless,2OUhP9TtNIjciR7HRVTjTe,Ether,0.214,0.5539999999999999,229967,0.67,0.0,0,0.0828,-6.781000000000001,1,0.0341,94.966,4,0.254,35
TrapstarBeats,5qCb4HaePCikzMY2iyev4X,Smell Like Money,0.205,0.8240000000000001,100780,0.44,0.94,11,0.111,-17.692,0,0.109,129.884,3,0.773,0
Don Q,1IbeTCmfz5GQ1Y07CH4vCm,Rap Memorial,0.631,0.794,132676,0.6659999999999999,0.0,1,0.162,-4.027,0,0.3429999999999999,141.993,4,0.487,32
Elevation Collective,0kubPII0Nz2baqzEi2Ei9Y,Unstoppable God (feat. Tye Tribbett),0.0409999999999999,0.4,255044,0.763,0.0,8,0.148,-4.636,0,0.134,163.928,4,0.3979999999999999,40
Picturesque,1sjvPWCrWqiNDnT04PKdjc,Dead Flowers,0.099,0.315,202047,0.875,0.00014,5,0.0819999999999999,-3.952,0,0.103,160.127,4,0.574,41
Chrisette Michele,05CdPyr78ZbQlrOQmIb6Up,My Hubby Lit,0.0554,0.7509999999999999,237052,0.511,0.00313,9,0.1369999999999999,-8.517999999999999,1,0.19,75.036,4,0.474,38
Dashboard Confessional,6U9qfZrIF1yr0BdGJlXfdj,About Us,0.0144,0.532,216293,0.73,0.000168,2,0.0949,-5.385,1,0.0364,150.065,4,0.226,42
Slushii,6naPcHAAo8lCm7Hti27Opf,Fired Up,0.064,0.7609999999999999,245760,0.828,0.0,2,0.257,-1.155,0,0.0879,125.001,4,0.174,38
What So Not,2bwylpwtrlf4ZCVIcrWfAU,Same Mistakes,0.0963,0.415,271360,0.6759999999999999,0.0654,11,0.0919,-8.323,0,0.0491,77.524,4,0.456,39
Jeremy Shayne,2Rl7eTc2aCUte9eVEvi4Ce,Mistakes,0.0221,0.773,212000,0.519,2.54e-05,0,0.158,-10.272,0,0.0487,104.918,4,0.28,49
Felix Cartal,66DbhNWOTQopbIS7WxGSs2,Worry,0.123,0.586,237561,0.669,0.0,1,0.114,-4.7410000000000005,0,0.0391,123.051,4,0.355,36
Chrisette Michele,34sU1Ptq3St4TeiWGPEoYQ,Out of Control,0.0885,0.447,207684,0.645,0.0,0,0.145,-3.844,1,0.174,174.988,3,0.635,28
Chrisette Michele,5HaQJUr5NKWaWRDKbn8T4j,Strong Black Woman,0.0489,0.725,233591,0.634,0.000997,10,0.0732,-4.587,0,0.0645,142.001,4,0.243,23
Hank Compton,6daWV6mORbtTyxMmuxHuoy,What You've Put Me Through,0.91,0.4379999999999999,286731,0.488,0.0468,9,0.0921,-11.015999999999998,1,0.0351,75.071,1,0.272,48
2 Pistols,0PQJKUCAMirniYiHZ4XRlb,Fantasy (feat. Sutton),0.0436,0.6890000000000001,230609,0.7709999999999999,0.0,0,0.134,-5.646,0,0.332,115.051,4,0.54,33
Elliot Ziegler,21rxhltWEcMhJmEaSbma3z,Keep Me,0.992,0.3989999999999999,190000,0.0901,0.918,7,0.105,-19.833,1,0.0426,112.784,4,0.0738,56
Stitches,3f1EUZ8Q06usz3PtFDSTdH,So Many,0.0968,0.772,189518,0.6859999999999999,0.0,6,0.152,-4.285,1,0.249,134.891,4,0.4429999999999999,31
Chrisette Michele,0k4lp0ZlBXbvWPYuSyycri,Good as It Gets,0.192,0.79,169077,0.481,0.000596,5,0.14,-8.86,0,0.134,75.962,4,0.489,36
Olga Tanon,5MIorTQiiz3qEP8YhxvkKZ,Como en las Vegas,0.314,0.604,216344,0.835,0.0,11,0.3939999999999999,-5.867999999999999,1,0.225,100.554,4,0.777,30
LUCKI,6mvEk4k2zDgm8GbVJlAnyg,4everybody,0.2289999999999999,0.7829999999999999,96048,0.471,0.0316,10,0.341,-8.792,0,0.345,154.976,4,0.213,48
Turnstile,1r1MOC7jMhvTua0TV8FpgO,Moon,0.000185,0.296,113120,0.981,0.136,1,0.135,-4.956,1,0.0915,174.972,4,0.113,45
Blac Youngsta,3qVICnncmB992SN3svOBrU,No Beef,0.0125,0.87,209149,0.672,0.0,1,0.149,-7.252999999999999,1,0.355,148.089,4,0.55,33
In Love With a Ghost,751x6FLRCdXDP5HMnUNQZb,iced tea for breakfast,0.984,0.486,76000,0.162,0.885,0,0.362,-23.007,1,0.0487,119.958,4,0.1689999999999999,46
The Aces,24zwPVBNh4Ii7j2l2U8Az7,Holiday,0.0213,0.67,229878,0.823,0.0,2,0.0587,-3.43,1,0.0439,106.003,4,0.609,45
WONDR,0fdp72W6e8vSfLXDj4fiqE,White Aston,0.291,0.765,187038,0.573,0.0,2,0.0771,-9.31,1,0.0411,139.946,4,0.391,38
Elevation Collective,3eaduvfM8hqcN9h9nS3tDR,Resurrecting (feat. The Walls Group),0.00446,0.3289999999999999,492972,0.5489999999999999,9.72e-05,1,0.228,-6.733,1,0.0289999999999999,147.803,4,0.215,44
Clay Finnesand,2MFYzoDtdzi9pahKJgqzzr,Courage,0.461,0.564,205780,0.484,3.87e-06,9,0.1,-10.164,1,0.0299,97.968,4,0.362,40
SEVENTEEN,7MhirYiYlbhN8L1y6VwbBu,Run to you,0.0304,0.437,194098,0.8390000000000001,0.0,7,0.215,-3.3560000000000003,1,0.146,177.921,4,0.42,52
Emod,2HYZhcRntz0N7tj5xVyvot,Words Can't Express - Radio Edit,0.000126,0.39,258359,0.6759999999999999,0.954,11,0.288,-6.51,0,0.0774,128.16899999999998,4,0.055,18
TrapstarBeats,5Q95mT8uza2UkBIyIuIriD,Wrap up Work Then Ship It,0.152,0.624,97776,0.424,0.89,2,0.11,-18.638,1,0.304,128.233,4,0.785,0
Asteph,4oNlu8v7P0zQlTD5lAQORp,No One Will Smile,0.0515,0.607,230347,0.718,1.58e-06,2,0.1119999999999999,-4.84,1,0.0328,127.98,4,0.25,13
Ronny J,1kC1OJ6X9p4X9nNWxFYK7e,Houston (feat. Denzel Curry),0.416,0.866,115450,0.638,0.00157,10,0.1009999999999999,-4.954,0,0.3929999999999999,93.52,3,0.41,44
Yang Yoseob,6uCmZdO7HFRo12LTH1qlNn,Where I am gone,0.619,0.501,213970,0.76,0.0,2,0.0863,-4.6530000000000005,1,0.15,193.995,4,0.408,34
Suhm.Else,1wwOv08diP5q5UWEfhPd4W,Livee,0.911,0.6409999999999999,90797,0.389,0.85,7,0.108,-16.09,1,0.258,73.885,4,0.256,4
Dan Romer,0oWpxdUO7zU5PhrHQDqN8h,Now That This Old World Is Ending,0.857,0.271,204261,0.149,0.933,9,0.246,-19.114,0,0.0345,131.345,3,0.146,48
Somburd,1PJQyzuLRBV0PF5zsWKxyh,Grind,0.8,0.5710000000000001,132000,0.6409999999999999,0.3379999999999999,0,0.111,-6.283,0,0.57,159.76,4,0.223,16
In Love With a Ghost,18R9zCBWYH6h1dRSNs3SDT,popstar love,0.924,0.474,84000,0.4029999999999999,0.87,0,0.162,-15.012,1,0.105,79.97800000000001,4,0.214,45
Chrisette Michele,3ZARRm8FvDpn9K8AhyDivY,Get Wasted,0.0325,0.8009999999999999,193018,0.745,0.000391,4,0.1369999999999999,-4.611000000000001,0,0.102,91.993,4,0.442,28
